Time,Open,High,Low,Latest,Change,%Change,Volume,Open Int
10/15/2013,1271.82,1287.59,1251.71,1282.04,10.09,0.79%,214740,381727
10/16/2013,1281.98,1287.38,1269.3,1281.97,-0.07,-0.01%,176393,380518
10/17/2013,1282.05,1324.19,1274.42,1319.97,38,2.96%,219887,384211
10/18/2013,1318.22,1326.09,1311.73,1315.94,-4.03,-0.31%,111525,381726
10/21/2013,1315.76,1323.98,1313.05,1315.66,-0.28,-0.02%,79217,384345
10/22/2013,1315.43,1344.66,1310.14,1339.78,24.12,1.83%,175538,390369
10/23/2013,1339.66,1342.08,1329.55,1333.08,-6.7,-0.50%,103509,391395
10/24/2013,1333.15,1351.85,1330.22,1346.4,13.32,1.00%,148822,396956
10/25/2013,1346.35,1355.55,1336.61,1350.36,3.96,0.29%,127854,397002
10/28/2013,1351,1361.61,1346.28,1352.25,1.89,0.14%,130748,397978
10/29/2013,1352.2,1360.3,1340.43,1344.7,-7.55,-0.56%,143086,387161
10/30/2013,1344.7,1359.41,1334.68,1344.23,-0.47,-0.03%,166085,389271
10/31/2013,1344.37,1344.37,1319.11,1322.75,-21.48,-1.60%,159352,387763
11/1/2013,1322.8,1327.32,1306.08,1315.74,-7.01,-0.53%,147238,387478
11/4/2013,1314.94,1322.26,1311.32,1314.4,-1.34,-0.10%,85943,387060
11/5/2013,1314.22,1319.44,1305.85,1311.41,-2.99,-0.23%,120559,386796
11/6/2013,1311.66,1321.98,1309.03,1317.56,6.15,0.47%,116147,383252
11/7/2013,1317.55,1325.98,1297.11,1307.28,-10.28,-0.78%,224770,390835
11/8/2013,1307.35,1313.48,1281.04,1288.3,-18.98,-1.45%,214188,397461
11/11/2013,1287.99,1288.51,1279.14,1282.69,-5.61,-0.44%,124755,401779
11/12/2013,1282.4,1285.18,1261.4,1267.71,-14.98,-1.17%,165701,403840
11/13/2013,1267.73,1284.1,1264.09,1281.32,13.61,1.07%,159379,403947
11/14/2013,1281.35,1294.16,1278.22,1286.96,5.64,0.44%,181145,402399
11/15/2013,1286.93,1290.97,1280.33,1289.78,2.82,0.22%,109751,395962
11/18/2013,1288.1,1289.36,1270.05,1274.84,-14.94,-1.16%,125719,397446
11/19/2013,1274.95,1278.68,1269.16,1275.21,0.37,0.03%,136919,397590
11/20/2013,1275.45,1276.22,1240.96,1243.83,-31.38,-2.46%,259877,403603
11/21/2013,1243.87,1250.1,1236.77,1242.74,-1.09,-0.09%,267319,408297
11/22/2013,1242.88,1248.78,1241.15,1243.4,0.66,0.05%,188770,402194
11/25/2013,1242.01,1253.29,1227.67,1251.47,8.07,0.65%,264442,396809
11/26/2013,1251.2,1257.67,1239.59,1242.47,-9,-0.72%,310510,394431
11/27/2013,1242.6,1254.51,1236.18,1237.45,-5.02,-0.40%,245676,386524
11/29/2013,1243.79,1254.64,1240.72,1251.26,13.81,1.12%,128576,383966
12/2/2013,1251.14,1251.14,1217.73,1219.47,-31.79,-2.54%,158306,390253
12/3/2013,1221.2,1226.01,1215.4,1223.02,3.55,0.29%,126912,386436
12/4/2013,1223.27,1251.31,1211.66,1243.29,20.27,1.66%,190712,383624
12/5/2013,1243.3,1243.4,1217.1,1224.87,-18.42,-1.48%,162849,382209
12/6/2013,1224.85,1243.69,1212.87,1228.75,3.88,0.32%,187315,381926
12/9/2013,1230.04,1243,1225.24,1239.94,11.19,0.91%,85501,380493
12/10/2013,1239.97,1267.71,1237.85,1261.91,21.97,1.77%,154769,377313
12/11/2013,1262.11,1263.22,1250.94,1251.95,-9.96,-0.79%,126507,378368
12/12/2013,1252,1256.86,1224.04,1225.07,-26.88,-2.15%,162450,382516
12/13/2013,1225.05,1238.52,1220.65,1238.4,13.33,1.09%,118557,381533
12/16/2013,1238.25,1251.86,1227.71,1241.08,2.68,0.22%,126783,381178
12/17/2013,1241.18,1247.95,1227.38,1230.69,-10.39,-0.84%,142617,385432
12/18/2013,1230.62,1244.38,1216.15,1218.15,-12.54,-1.02%,166312,386599
12/19/2013,1218.03,1226.42,1187.18,1188.1,-30.05,-2.47%,219254,397101
12/20/2013,1188.21,1207.37,1186.84,1202.88,14.78,1.24%,151393,390749
12/23/2013,1202.7,1206.13,1192.7,1198.15,-4.73,-0.39%,87960,387194
12/24/2013,1198.45,1205.43,1196.16,1204.32,6.17,0.51%,45820,384974
12/26/2013,1204.1,1215.74,1201.01,1210.24,5.92,0.49%,62131,383055
12/27/2013,1210.05,1218.83,1208.87,1213.04,2.8,0.23%,88490,381539
12/30/2013,1214.2,1215.93,1195.05,1196.1,-16.94,-1.40%,84692,381536
12/31/2013,1196.35,1214.21,1182.6,1205.24,9.14,0.76%,128071,379550
1/2/2014,1205.36,1230.66,1203.21,1224.12,18.88,1.57%,153128,384219
1/3/2014,1224.2,1240.11,1221.72,1237.58,13.46,1.10%,123773,384685
1/6/2014,1236.36,1248.26,1217.04,1237.58,0,0.00%,167023,381016
1/7/2014,1237.5,1245.12,1224.88,1231.76,-5.82,-0.47%,149321,383021
1/8/2014,1231.59,1232.23,1218.52,1225.6,-6.16,-0.50%,195183,388849
1/9/2014,1225.4,1231.05,1223.54,1227.6,2,0.16%,166233,392377
1/10/2014,1227.6,1248.76,1227.17,1247.54,19.94,1.62%,187343,402853
1/13/2014,1247.2,1254.86,1243.69,1252.84,5.3,0.42%,146049,410863
1/14/2014,1252.84,1255.11,1241.69,1244.74,-8.1,-0.65%,174232,415426
1/15/2014,1244.62,1245.07,1234.32,1241.48,-3.26,-0.26%,118224,416265
1/16/2014,1241.36,1244.98,1236.29,1241.99,0.51,0.04%,141456,413090
1/17/2014,1242.06,1254.76,1237.74,1253.76,11.77,0.95%,124213,414732
1/21/2014,1254.64,1255.62,1235.81,1241.03,-12.73,-1.02%,204615,410959
1/22/2014,1240.95,1243.42,1235.78,1236.83,-4.2,-0.34%,108906,408535
1/23/2014,1236.89,1265.22,1231.52,1263.68,26.85,2.17%,259248,418710
1/24/2014,1263.93,1272.44,1256.83,1269.72,6.04,0.48%,208460,412077
1/27/2014,1268.6,1278.56,1251.93,1256.66,-13.06,-1.03%,241898,405028
1/28/2014,1256.69,1261.03,1249.18,1256.48,-0.18,-0.01%,258239,382739
1/29/2014,1256.45,1269.73,1248.97,1266.9,10.42,0.83%,279610,376144
1/30/2014,1266.95,1267.67,1238.1,1243.43,-23.47,-1.85%,221410,376311
1/31/2014,1243.36,1254.72,1238.47,1242.48,-0.95,-0.08%,126364,373806
2/3/2014,1243.7,1266,1240.87,1257.3,14.82,1.19%,133076,371133
2/4/2014,1257.19,1260.69,1247.25,1254.32,-2.98,-0.24%,102516,368279
2/5/2014,1254.4,1273.56,1252.44,1257.46,3.14,0.25%,135850,371152
2/6/2014,1257.45,1266.5,1252.78,1257.76,0.3,0.02%,90820,369472
2/7/2014,1257.71,1271.46,1256.07,1266.72,8.96,0.71%,146636,371037
2/10/2014,1267.2,1277.7,1265.05,1274.46,7.74,0.61%,99617,374182
2/11/2014,1274.49,1293.59,1273.56,1291,16.54,1.30%,161843,376973
2/12/2014,1291.18,1296.17,1283.96,1290.79,-0.21,-0.02%,123088,376239
2/13/2014,1290.78,1302.72,1286.17,1302.49,11.7,0.91%,136115,381839
2/14/2014,1302.4,1320.88,1299.85,1317.18,14.69,1.13%,159662,384770
2/18/2014,1328.34,1331.82,1312.6,1321.69,4.51,0.34%,195176,390535
2/19/2014,1321.52,1322.57,1308.83,1311.33,-10.36,-0.78%,122652,390918
2/20/2014,1311.5,1324.94,1307.53,1322.81,11.48,0.88%,144778,387130
2/21/2014,1322.5,1328.32,1316.03,1324.78,1.97,0.15%,131239,385776
2/24/2014,1322.96,1338.85,1318.94,1336.77,11.99,0.91%,143254,389420
2/25/2014,1336.68,1343.5,1331.19,1340.26,3.49,0.26%,132787,387503
