date,close_nq,return_nq
2010-01-13,1886.13,0.013073440076485587
2010-01-14,1886.52,0.00020677259785895075
2010-01-15,1864.52,-0.011661683947161938
2010-01-19,1895.48,0.016604809817003963
2010-01-20,1867.95,-0.014524025576634902
2010-01-21,1850.57,-0.00930431756738681
2010-01-22,1794.82,-0.030125853115526624
2010-01-25,1802.39,0.004217693139144885
2010-01-26,1803.86,0.0008155837526837573
2010-01-27,1818.9,0.008337675872850614
2010-01-28,1771.1,-0.02627961955027769
2010-01-29,1741.04,-0.01697250296425945
2010-02-01,1760.72,0.011303588659651753
2010-02-02,1776.92,0.009200781498478028
2010-02-03,1784.7,0.004378362559935178
2010-02-04,1732.99,-0.028974057264526287
2010-02-05,1746.12,0.007576500729952196
2010-02-08,1734.88,-0.006437129177834122
2010-02-09,1753.84,0.010928709766669709
2010-02-10,1749.76,-0.00232632395201382
2010-02-11,1775.74,0.014847750548646621
2010-02-12,1779.11,0.0018978003536553878
2010-02-16,1802.06,0.01289970828110687
2010-02-17,1810.86,0.004883300223077924
2010-02-18,1823.39,0.006919364279955431
2010-02-19,1823.32,-3.839003175409861e-05
2010-02-22,1817.63,-0.0031206809556193482
2010-02-23,1793.82,-0.01309947569087222
2010-02-24,1812.51,0.010419105595879108
2010-02-25,1812.91,0.0002206884375810514
2010-02-26,1818.68,0.0031827283207661594
2010-03-01,1846.4,0.015241823740295146
2010-03-02,1851.21,0.0026050693240899925
2010-03-03,1851.57,0.00019446740240169902
2010-03-04,1859.72,0.004401669934164021
2010-03-05,1888.56,0.015507710838190691
2010-03-08,1890.89,0.001233744228406941
2010-03-09,1901.38,0.005547652163795824
2010-03-10,1917.35,0.008399162713397468
2010-03-11,1923.81,0.0033692335775941107
2010-03-12,1924.43,0.0003222771479511888
2010-03-15,1920.09,-0.002255213231970088
2010-03-16,1932.24,0.006327828383044576
2010-03-17,1936.22,0.002059785533888192
2010-03-18,1943.94,0.003987150220532865
2010-03-19,1932.43,-0.005920964638826298
2010-03-22,1949.59,0.008880011177636371
2010-03-23,1963.2,0.006980954970019493
2010-03-24,1951.84,-0.005786471067644738
2010-03-25,1949.15,-0.0013781867366177147
2010-03-26,1952.63,0.0017853936331222453
2010-03-29,1961.22,0.0043991949319635015
2010-03-30,1967.96,0.003436636379396507
2010-03-31,1958.34,-0.004888310738023205
2010-04-01,1959.56,0.0006229766026328853
2010-04-05,1977.83,0.009323521606891427
2010-04-06,1981.95,0.0020830910644493716
2010-04-07,1977.3,-0.002346174222356834
2010-04-08,1980.73,0.0017346887169371605
2010-04-09,1994.43,0.006916641844168625
2010-04-12,1995.65,0.0006117035945107929
2010-04-13,2003.81,0.004088893343020983
2010-04-14,2028.82,0.012481223269671382
2010-04-15,2038.64,0.004840251969125076
2010-04-16,2012.84,-0.012655495820743323
2010-04-19,2013.53,0.0003427992289501969
2010-04-20,2023.6,0.005001167104537796
2010-04-21,2034.53,0.005401265072148664
2010-04-22,2045.16,0.005224793932751215
2010-04-23,2055.33,0.004972716071114158
2010-04-26,2049.09,-0.0030360088161024423
2010-04-27,2006.25,-0.020906841573576584
2010-04-28,2007.59,0.0006679127725857104
2010-04-29,2042.89,0.0175832714847155
2010-04-30,2000.63,-0.020686380568704088
2010-05-03,2031.6,0.015480123761015152
2010-05-04,1968.97,-0.03082791888166958
2010-05-05,1958.26,-0.005439392169509949
2010-05-06,1893.75,-0.032942510187615515
2010-05-07,1849.44,-0.023398019801980197
2010-05-10,1942.61,0.05037741154079067
2010-05-11,1940.48,-0.0010964630059558944
2010-05-12,1975.58,0.018088308047493395
2010-05-13,1945.52,-0.01521578473157248
2010-05-14,1907.1,-0.019747933714379773
2010-05-17,1915.45,0.004378375544019875
2010-05-18,1887.06,-0.014821582395781685
2010-05-19,1873.42,-0.007228175044778573
2010-05-20,1800.12,-0.03912630376530635
2010-05-21,1822.77,0.012582494500366748
2010-05-24,1815.28,-0.0041091306089083846
2010-05-25,1815.68,0.00022035168128331506
2010-05-26,1796.47,-0.010580058160028272
2010-05-27,1862.71,0.036872310698202515
2010-05-28,1852.39,-0.005540314917512612
2010-06-01,1835.04,-0.009366278159566921
2010-06-02,1879.59,0.024277399947685074
2010-06-03,1895.66,0.00854973691070926
2010-06-04,1832.04,-0.03356087062025892
2010-06-07,1798.16,-0.018493046003362323
2010-06-08,1795.7,-0.001368065133247387
2010-06-09,1778.92,-0.009344545302667484
2010-06-10,1830.09,0.028764643716412186
2010-06-11,1847.15,0.00932194591522828
2010-06-14,1845.48,-0.0009040954984707028
2010-06-15,1897.48,0.028176951253874316
2010-06-16,1905.31,0.004126525707780715
2010-06-17,1910.65,0.002802693524938338
2010-06-18,1913.48,0.0014811713291287276
2010-06-21,1895.84,-0.009218805527102525
2010-06-22,1880.54,-0.008070301291248194
2010-06-23,1874.42,-0.0032543843789549776
2010-06-24,1844.59,-0.015914256143233718
2010-06-25,1838.52,-0.0032907041673216897
2010-06-28,1836.0,-0.0013706677109849297
2010-06-29,1764.06,-0.03918300653594775
2010-06-30,1739.14,-0.01412650363366319
2010-07-01,1734.41,-0.002719735041457283
2010-07-02,1728.34,-0.0034997491942505565
2010-07-06,1734.68,0.0036682597174166887
2010-07-07,1789.72,0.031729195010030686
2010-07-08,1798.31,0.004799633462217567
2010-07-09,1814.79,0.009164159683258122
2010-07-12,1821.03,0.0034384143619923258
2010-07-13,1845.03,0.01317935454111141
2010-07-14,1853.41,0.004541931567508373
2010-07-15,1856.24,0.0015269152535055674
2010-07-16,1803.48,-0.028423048743696944
2010-07-19,1819.28,0.008760840153481109
2010-07-20,1840.67,0.0117573985312871
2010-07-21,1817.3,-0.012696463787642553
2010-07-22,1863.1,0.025202223078192976
2010-07-23,1875.38,0.006591165262197496
2010-07-26,1890.4,0.008009043500517121
2010-07-27,1888.81,-0.0008410918324165406
2010-07-28,1872.62,-0.008571534458203911
2010-07-29,1860.3,-0.0065790176330488
2010-07-30,1864.0,0.001988926517228373
2010-08-02,1898.99,0.018771459227467924
2010-08-03,1891.81,-0.003780957245693828
2010-08-04,1909.2,0.009192255036182262
2010-08-05,1904.95,-0.0022260632725749074
2010-08-06,1902.88,-0.0010866426940339124
2010-08-09,1915.17,0.006458631127554071
2010-08-10,1899.24,-0.008317799464277353
2010-08-11,1845.38,-0.02835871190581496
2010-08-12,1832.17,-0.007158417236558301
2010-08-13,1818.8,-0.007297357777935498
2010-08-16,1821.51,0.001489993402243206
2010-08-17,1845.37,0.013099022239789981
2010-08-18,1850.8,0.0029424993361766294
2010-08-19,1823.0,-0.015020531661984027
2010-08-20,1825.75,0.0015085024684586834
2010-08-23,1808.31,-0.009552238805970226
2010-08-24,1775.27,-0.018271203499399924
2010-08-25,1790.88,0.008793028666062241
2010-08-26,1769.02,-0.012206289645314117
2010-08-27,1791.64,0.012786740681281161
2010-08-30,1772.07,-0.010922953271862768
2010-08-31,1767.43,-0.002618406722082023
2010-09-01,1820.05,0.029772041891333645
2010-09-02,1840.58,0.011279909892585316
2010-09-03,1870.31,0.01615251714133592
2010-09-07,1856.5,-0.007383802685116292
2010-09-08,1880.0,0.012658227848101333
2010-09-09,1886.14,0.003265957446808576
2010-09-10,1892.34,0.0032871366918678646
2010-09-13,1921.67,0.01549932887324701
2010-09-14,1928.59,0.0036010345168524527
2010-09-15,1939.6,0.005708833914932709
2010-09-16,1948.11,0.004387502577851032
2010-09-17,1955.83,0.003962815241439044
2010-09-20,1989.43,0.017179407208193
2010-09-21,1989.11,-0.00016085009274025008
2010-09-22,1982.76,-0.003192382522836823
2010-09-23,1982.15,-0.00030765195989423955
2010-09-24,2023.84,0.021032716999217937
2010-09-27,2010.99,-0.006349316151474382
2010-09-28,2012.43,0.0007160652216073871
2010-09-29,2009.08,-0.0016646541743067234
2010-09-30,1998.04,-0.005495052461823358
2010-10-01,1996.6,-0.0007207062921663621
2010-10-04,1975.33,-0.01065311028748872
2010-10-05,2024.63,0.024957855143191265
2010-10-06,2006.52,-0.008944844243145678
2010-10-07,2011.63,0.0025466977652852663
2010-10-08,2027.03,0.007655483364236826
2010-10-11,2026.98,-2.466663048894535e-05
2010-10-12,2041.55,0.007188033429042173
2010-10-13,2057.25,0.0076902353603880425
2010-10-14,2054.51,-0.0013318750759507836
2010-10-15,2097.73,0.021036646207611476
2010-10-18,2104.14,0.0030556840012774256
2010-10-19,2069.73,-0.016353474578687632
2010-10-20,2085.75,0.007740140018263286
2010-10-21,2090.1,0.002085580726357339
2010-10-22,2104.21,0.006750873163963611
2010-10-25,2113.55,0.004438720469915225
2010-10-26,2119.05,0.0026022568664096912
2010-10-27,2125.87,0.0032184233500860415
2010-10-28,2129.73,0.001815727208154927
2010-10-29,2124.45,-0.0024791875026413113
2010-11-01,2128.42,0.0018687189625550271
2010-11-02,2151.72,0.010947087510923437
2010-11-03,2158.36,0.0030859033703272143
2010-11-04,2187.8,0.013639985915231856
2010-11-05,2186.71,-0.0004982173873298024
2010-11-08,2188.94,0.00101979686378173
2010-11-09,2176.87,-0.005514084442698408
2010-11-10,2187.74,0.004993407966483954
2010-11-11,2173.11,-0.0066872663113530795
2010-11-12,2137.95,-0.016179576735646295
2010-11-15,2131.48,-0.0030262634766948793
2010-11-16,2093.62,-0.0177623060033405
2010-11-17,2100.0,0.003047353387911844
2010-11-18,2134.77,0.016557142857142937
2010-11-19,2135.27,0.0002342172693077238
2010-11-22,2150.86,0.007301184393542881
2010-11-23,2116.61,-0.01592386301293436
2010-11-24,2160.52,0.02074543727942313
2010-11-26,2153.9,-0.003064077166607948
2010-11-29,2144.56,-0.004336320163424556
2010-11-30,2117.33,-0.012697243257358215
2010-12-01,2162.83,0.02148932854113439
2010-12-02,2185.3,0.01038916604633755
2010-12-03,2191.17,0.002686130050793878
2010-12-06,2189.81,-0.0006206729737994188
2010-12-07,2189.35,-0.00021006388682121013
2010-12-08,2200.6,0.005138511430333281
2010-12-09,2201.57,0.0004407888757613776
2010-12-10,2215.34,0.006254627379551847
2010-12-13,2207.45,-0.003561530058591611
2010-12-14,2212.59,0.0023284785612358583
2010-12-15,2202.45,-0.004582864425853983
2010-12-16,2218.02,0.007069399986378899
2010-12-17,2218.29,0.0001217301917926239
2010-12-20,2223.04,0.0021412890109047122
2010-12-21,2234.57,0.005186591334389146
2010-12-22,2235.9,0.0005951928111449512
2010-12-23,2230.27,-0.0025180016995394183
2010-12-27,2229.86,-0.00018383424428425332
2010-12-28,2227.42,-0.0010942391002125573
2010-12-29,2231.63,0.0018900791049734078
2010-12-30,2225.72,-0.0026482884707591525
2010-12-31,2217.86,-0.0035314415110614394
2011-01-03,2254.23,0.016398690629706003
2011-01-04,2251.46,-0.0012288009652963172
2011-01-05,2270.39,0.008407877555008714
2011-01-06,2277.51,0.0031360250882008778
2011-01-07,2276.7,-0.0003556515668429183
2011-01-10,2284.37,0.0033689111433214958
2011-01-11,2288.73,0.0019086225086129005
2011-01-12,2304.87,0.007051945838958629
2011-01-13,2305.53,0.00028635020630241037
2011-01-14,2323.43,0.00776394147983317
2011-01-18,2328.79,0.0023069341447774505
2011-01-19,2303.32,-0.010937010207017317
2011-01-20,2286.08,-0.007484847958598939
2011-01-21,2268.32,-0.007768756998880022
2011-01-24,2300.38,0.014133808281018512
2011-01-25,2304.03,0.001586694372234243
2011-01-26,2314.19,0.0044096648047116105
2011-01-27,2330.07,0.006862012194331468
2011-01-28,2270.51,-0.025561463818683516
2011-01-31,2281.9,0.005016494091635737
2011-02-01,2324.95,0.01886585739953528
2011-02-02,2321.09,-0.001660250758080628
2011-02-03,2323.07,0.0008530474906185415
2011-02-04,2338.2,0.006512933316688452
2011-02-07,2349.2,0.0047044735266443816
2011-02-08,2363.61,0.006134003064873328
2011-02-09,2360.95,-0.0011253971678916175
2011-02-10,2364.35,0.001440098265528711
2011-02-11,2379.14,0.006255419036944598
2011-02-14,2385.6,0.0027152668611347686
2011-02-15,2381.92,-0.0015425888665324683
2011-02-16,2397.94,0.006725666689057608
2011-02-17,2397.57,-0.00015429910673325775
2011-02-18,2392.47,-0.0021271537431650778
2011-02-22,2322.86,-0.029095453652501213
2011-02-23,2300.94,-0.009436642759357072
2011-02-24,2313.31,0.0053760636957069785
2011-02-25,2346.29,0.014256627948696865
2011-02-28,2350.99,0.0020031624394256653
2011-03-01,2315.26,-0.015197852819450297
2011-03-02,2326.77,0.004971363907293247
2011-03-03,2371.76,0.019335817463694394
2011-03-04,2359.96,-0.004975208284143551
2011-03-07,2328.07,-0.01351294089730326
2011-03-08,2337.55,0.004072042507312856
2011-03-09,2322.69,-0.0063570832709460845
2011-03-10,2284.29,-0.016532554925538956
2011-03-11,2299.26,0.006553458623905106
2011-03-14,2290.72,-0.0037142384941243334
2011-03-15,2259.62,-0.013576517426835188
2011-03-16,2202.97,-0.02507058708986476
2011-03-17,2225.24,0.01010908001470745
2011-03-18,2221.07,-0.0018739551688804479
2011-03-21,2262.7,0.01874321835871884
2011-03-22,2257.96,-0.0020948424448666847
2011-03-23,2270.5,0.005553685627734728
2011-03-24,2312.09,0.018317551200176307
2011-03-25,2316.36,0.001846813921603463
2011-03-28,2303.1,-0.005724498782572751
2011-03-29,2325.54,0.009743389344796238
2011-03-30,2336.52,0.004721484042415902
2011-03-31,2338.99,0.0010571276941775398
2011-04-01,2342.92,0.0016802123993691076
2011-04-04,2334.54,-0.0035767333071552443
2011-04-05,2327.87,-0.002857093902867369
2011-04-06,2332.34,0.0019202103210231858
2011-04-07,2332.87,0.0002272395962852336
2011-04-08,2321.18,-0.0050109950404437775
2011-04-11,2314.5,-0.002877846612498791
2011-04-12,2298.3,-0.006999351911859963
2011-04-13,2316.62,0.007971109080624705
2011-04-14,2311.25,-0.0023180323056867236
2011-04-15,2307.58,-0.0015878853434289075
2011-04-18,2292.34,-0.0066043214103085335
2011-04-19,2306.77,0.006294877723199699
2011-04-20,2357.76,0.022104501098939355
2011-04-21,2377.3,0.00828752714440828
2011-04-25,2383.72,0.0027005426323978288
2011-04-26,2396.03,0.005164197137247806
2011-04-27,2413.59,0.007328789706305905
2011-04-28,2409.89,-0.0015329861326903726
2011-04-29,2404.08,-0.0024108984227495522
2011-05-02,2404.24,6.655352567297435e-05
2011-05-03,2392.8,-0.004758260406614867
2011-05-04,2387.51,-0.0022107990638582375
2011-05-05,2375.21,-0.005151810882467633
2011-05-06,2383.18,0.0033554927774805954
2011-05-09,2390.97,0.0032687417652044193
2011-05-10,2411.35,0.008523737227986938
2011-05-11,2393.08,-0.007576668671076314
2011-05-12,2407.88,0.0061844986377388445
2011-05-13,2379.24,-0.011894280445869487
2011-05-16,2337.85,-0.017396311427178346
2011-05-17,2343.51,0.002421027867485215
2011-05-18,2362.95,0.008295249433541763
2011-05-19,2369.67,0.002843902748682847
2011-05-20,2351.43,-0.007697274304017121
2011-05-23,2316.78,-0.014735714012324208
2011-05-24,2303.55,-0.005710512003729296
2011-05-25,2310.95,0.0032124329838725263
2011-05-26,2325.93,0.006482182652155943
2011-05-27,2336.09,0.004368145215032371
2011-05-31,2372.54,0.015602994747633714
2011-06-01,2322.48,-0.021099749635411835
2011-06-02,2326.7,0.001817023182115518
2011-06-03,2292.31,-0.014780590535952154
2011-06-06,2274.48,-0.007778180089080378
2011-06-07,2268.96,-0.002426928352854296
2011-06-08,2252.89,-0.007082540018334416
2011-06-09,2256.64,0.0016645286720611274
2011-06-10,2221.09,-0.01575350964265443
2011-06-13,2222.28,0.0005357729763315611
2011-06-14,2250.34,0.01262667170653553
2011-06-15,2209.01,-0.018366113565061237
2011-06-16,2199.93,-0.004110438612772382
2011-06-17,2192.96,-0.0031682826271743902
2011-06-20,2204.36,0.005198453232161171
2011-06-21,2251.82,0.021530058611116232
2011-06-22,2235.75,-0.0071364496274125555
2011-06-23,2255.05,0.00863244996086343
2011-06-24,2217.06,-0.01684663311234791
2011-06-27,2252.24,0.01586786104119864
2011-06-28,2285.75,0.014878520939153983
2011-06-29,2294.43,0.0037974406649894377
2011-06-30,2325.07,0.013354079226649107
2011-07-01,2361.39,0.015621035065610744
2011-07-05,2371.21,0.004158567623306686
2011-07-06,2378.58,0.00310811779639919
2011-07-07,2412.89,0.014424572644182732
2011-07-08,2405.89,-0.0029010854203880276
2011-07-11,2362.0,-0.018242729301838345
2011-07-12,2343.79,-0.007709568162574065
2011-07-13,2352.43,0.003686337086513669
2011-07-14,2325.06,-0.011634777655445627
2011-07-15,2356.67,0.013595348077038993
2011-07-18,2344.01,-0.0053719867440074065
2011-07-19,2398.17,0.023105703473961237
2011-07-20,2387.8,-0.004324130482826427
2011-07-21,2404.24,0.006884998743613258
2011-07-22,2429.5,0.010506438625095704
2011-07-25,2424.15,-0.0022020991973656923
2011-07-26,2429.45,0.0021863333539589025
2011-07-27,2367.16,-0.025639548045854
2011-07-28,2371.77,0.001947481370080606
2011-07-29,2362.81,-0.003777769345256976
2011-08-01,2354.05,-0.003707450027721104
2011-08-02,2292.85,-0.025997748560990797
2011-08-03,2312.78,0.008692238916632178
2011-08-04,2207.2,-0.04565068878146661
2011-08-05,2194.38,-0.005808263863718577
2011-08-08,2060.29,-0.06110609830567182
2011-08-09,2160.79,0.04877954074426416
2011-08-10,2073.09,-0.040587007529653385
2011-08-11,2167.07,0.045333294743595376
2011-08-12,2182.05,0.006912559354335546
2011-08-15,2214.12,0.014697188423729912
2011-08-16,2194.27,-0.008965187072064729
2011-08-17,2181.62,-0.0057650152442498825
2011-08-18,2073.03,-0.049774937890191606
2011-08-19,2038.22,-0.01679184575235293
2011-08-22,2044.73,0.0031939633601867357
2011-08-23,2129.27,0.04134531209499537
2011-08-24,2145.04,0.007406294175938299
2011-08-25,2108.21,-0.01716984298661095
2011-08-26,2161.97,0.0255003059467509
2011-08-29,2223.96,0.028672923306058973
2011-08-30,2237.69,0.006173672188348744
2011-08-31,2241.01,0.0014836728948157685
2011-09-01,2219.05,-0.009799153060450427
2011-09-02,2167.83,-0.023081949482886888
2011-09-06,2167.6,-0.0001060968802903961
2011-09-07,2223.75,0.025904225871932196
2011-09-08,2214.29,-0.004254075323215312
2011-09-09,2163.66,-0.0228651170352574
2011-09-12,2191.84,0.013024227466422733
2011-09-13,2220.58,0.013112270968683726
2011-09-14,2252.75,0.014487206045267431
2011-09-15,2286.56,0.015008323160581538
2011-09-16,2306.09,0.00854121475054237
2011-09-19,2308.76,0.0011578039018425024
2011-09-20,2295.89,-0.005574420901263144
2011-09-21,2258.3,-0.016372735627577795
2011-09-22,2184.59,-0.032639596156400885
2011-09-23,2206.86,0.010194132537455491
2011-09-26,2234.28,0.012424893287295014
2011-09-27,2253.55,0.008624702364967707
2011-09-28,2220.84,-0.014514876528144538
2011-09-29,2197.68,-0.010428486518614721
2011-09-30,2139.18,-0.02661898001528884
2011-10-03,2085.04,-0.025308763170934556
2011-10-04,2129.21,0.02118424586578671
2011-10-05,2182.77,0.025154869646488498
2011-10-06,2217.99,0.016135460905180032
2011-10-07,2202.76,-0.006866577396651752
2011-10-10,2278.65,0.034452232653579884
2011-10-11,2294.92,0.007140192657933309
2011-10-12,2307.18,0.005342234151952896
2011-10-13,2326.88,0.008538562227481394
2011-10-14,2371.94,0.019364986591487332
2011-10-17,2334.38,-0.015835139168781653
2011-10-18,2364.87,0.01306128393834749
2011-10-19,2316.81,-0.0203224701569219
2011-10-20,2306.29,-0.004540726257224348
2011-10-21,2335.93,0.012851809616310161
2011-10-24,2384.42,0.02075832751837603
2011-10-25,2335.87,-0.02036134573607007
2011-10-26,2334.79,-0.0004623544974676763
2011-10-27,2399.83,0.02785689505265987
2011-10-28,2401.29,0.0006083764266635594
2011-10-31,2360.08,-0.01716160896851282
2011-11-01,2298.37,-0.02614741873156845
2011-11-02,2318.32,0.008680064567498036
2011-11-03,2367.71,0.02130422029745671
2011-11-04,2356.32,-0.004810555346727363
2011-11-07,2371.04,0.00624702926597398
2011-11-08,2400.01,0.012218267089547208
2011-11-09,2314.1,-0.0357956841846494
2011-11-10,2312.07,-0.0008772308888983504
2011-11-11,2355.78,0.018905136955196022
2011-11-14,2341.32,-0.006138094389119497
2011-11-15,2366.24,0.010643568585242402
2011-11-16,2324.37,-0.017694739333288245
2011-11-17,2272.09,-0.022492116143298935
2011-11-18,2253.95,-0.00798383866836272
2011-11-21,2211.14,-0.018993322833248283
2011-11-22,2216.33,0.0023472055138977765
2011-11-23,2166.54,-0.022465066122824617
2011-11-25,2155.09,-0.005284924349423403
2011-11-28,2224.22,0.03207754664538354
2011-11-29,2211.39,-0.005768314285457321
2011-11-30,2295.2,0.03789923984462251
2011-12-01,2309.2,0.006099686301847429
2011-12-02,2302.04,-0.0031006409146023817
2011-12-05,2326.95,0.010820837170509634
2011-12-06,2321.49,-0.0023464191323406824
2011-12-07,2320.54,-0.0004092199406414698
2011-12-08,2282.59,-0.016353952097356572
2011-12-09,2318.68,0.015810986642366576
2011-12-12,2292.24,-0.011403039660496495
2011-12-13,2268.37,-0.010413394757965988
2011-12-14,2233.03,-0.015579468957885978
2011-12-15,2226.71,-0.002830235151341509
2011-12-16,2238.18,0.005151097358883749
2011-12-19,2215.27,-0.010235995317624091
2011-12-20,2281.94,0.03009565425433469
2011-12-21,2249.03,-0.014421939227148739
2011-12-22,2266.77,0.007887844982058745
2011-12-23,2287.57,0.009176052268205392
2011-12-27,2293.12,0.0024261552651938523
2011-12-28,2267.08,-0.011355707507675117
2011-12-29,2285.07,0.007935317677364884
2011-12-30,2277.83,-0.0031683930908025237
2012-01-03,2321.96,0.01937370216390155
2012-01-04,2329.71,0.003337697462488576
2012-01-05,2348.98,0.008271415755608968
2012-01-06,2356.17,0.003060903030251527
2012-01-09,2350.65,-0.002342785113128465
2012-01-10,2367.38,0.007117180354370145
2012-01-11,2372.25,0.002057126443578916
2012-01-12,2381.99,0.004105806723574634
2012-01-13,2371.98,-0.004202368607760687
2012-01-17,2393.24,0.008962976079056162
2012-01-18,2425.96,0.01367184235596941
2012-01-19,2441.7,0.00648815314349771
2012-01-20,2437.02,-0.0019166973829708445
2012-01-23,2437.22,8.206744302463598e-05
2012-01-24,2433.96,-0.001337589548748075
2012-01-25,2465.66,0.01302404312314076
2012-01-26,2454.63,-0.0044734472717242735
2012-01-27,2461.77,0.002908788697278064
2012-01-30,2465.32,0.0014420518569973062
2012-01-31,2467.95,0.0010667986306036603
2012-02-01,2488.18,0.00819708665086405
2012-02-02,2495.83,0.003074536408137707
2012-02-03,2529.17,0.01335828161373187
2012-02-06,2528.3,-0.00034398636706900465
2012-02-07,2532.06,0.0014871652889292264
2012-02-08,2545.72,0.005394816868478536
2012-02-09,2563.93,0.00715318259667197
2012-02-10,2547.32,-0.006478335992012085
2012-02-13,2569.49,0.00870326460750892
2012-02-14,2575.24,0.0022377981622812015
2012-02-15,2556.01,-0.007467265186933858
2012-02-16,2592.29,0.01419399767606544
2012-02-17,2584.24,-0.0031053624401591318
2012-02-21,2590.24,0.0023217657802681035
2012-02-22,2579.78,-0.004038235839149862
2012-02-23,2594.93,0.005872593787066949
2012-02-24,2604.21,0.0035762043677478594
2012-02-27,2606.76,0.0009791837063832798
2012-02-28,2633.46,0.010242600009206848
2012-02-29,2623.1,-0.003933987985388132
2012-03-01,2643.54,0.007792306812550054
2012-03-02,2641.58,-0.0007414300521271233
2012-03-05,2614.92,-0.010092444673263645
2012-03-06,2588.95,-0.009931470178820123
2012-03-07,2607.85,0.007300256860889531
2012-03-08,2637.18,0.011246812508388215
2012-03-09,2646.85,0.0036667955922613515
2012-03-12,2646.85,0.0
2012-03-13,2697.43,0.01910950752781604
2012-03-14,2708.41,0.004070541218863966
2012-03-15,2714.79,0.0023556256253669527
2012-03-16,2712.78,-0.0007403887593514513
2012-03-19,2733.26,0.007549451116566797
2012-03-20,2737.63,0.0015988233830663834
2012-03-21,2736.88,-0.00027395959278642135
2012-03-22,2731.5,-0.0019657420128029734
2012-03-23,2728.55,-0.0010799926780157287
2012-03-26,2778.02,0.01813050887834189
2012-03-27,2782.12,0.0014758713040221583
2012-03-28,2770.97,-0.004007735108478405
2012-03-29,2762.05,-0.003219089344164594
2012-03-30,2755.27,-0.00245469850292368
2012-04-02,2784.42,0.010579725398962792
2012-04-03,2782.78,-0.0005889916032781883
2012-04-04,2745.0,-0.013576351705848144
2012-04-05,2762.5,0.006375227686703067
2012-04-09,2739.98,-0.008152036199094992
2012-04-10,2695.12,-0.01637238228016269
2012-04-11,2708.13,0.004827243313841434
2012-04-12,2740.26,0.011864275348672404
2012-04-13,2698.99,-0.015060614686197793
2012-04-16,2670.1,-0.01070400409041894
2012-04-17,2723.58,0.02002921238904909
