date,close_gc,return_gc
2010-01-12,1128.72,-0.020004167534903083
2010-01-13,1138.35,0.008531788220284886
2010-01-14,1142.35,0.0035138577766065104
2010-01-15,1130.86,-0.010058213332166166
2010-01-19,1138.43,0.004313919226494045
2010-01-20,1110.98,-0.024112154458333035
2010-01-21,1094.8,-0.01456371851878524
2010-01-22,1092.73,-0.0018907563025210017
2010-01-25,1098.18,0.004987508350644765
2010-01-26,1097.59,-0.0005372525451202703
2010-01-27,1087.91,-0.008819322333475932
2010-01-28,1086.08,-0.001682124440441024
2010-01-29,1081.54,-0.00418017088980549
2010-02-01,1105.66,0.02230153299924198
2010-02-02,1114.14,0.007669627190999062
2010-02-03,1109.23,-0.004406986554652104
2010-02-04,1063.2,-0.04149725485246525
2010-02-05,1065.7,0.0023513920240783026
2010-02-08,1063.08,-0.002458477995683661
2010-02-09,1077.63,0.013686646348346487
2010-02-10,1072.01,-0.005215148056383123
2010-02-11,1095.51,0.02192143730002516
2010-02-12,1093.3,-0.0020173252640323103
2010-02-16,1119.31,0.016611868994205414
2010-02-17,1106.99,-0.011006780963272011
2010-02-18,1109.12,0.0019241366227336076
2010-02-19,1119.26,0.009142383150605893
2010-02-22,1114.3,-0.004431499383521276
2010-02-23,1103.5,-0.00969218343354572
2010-02-24,1097.67,-0.005283189850475711
2010-02-25,1106.15,0.007725454827042677
2010-02-26,1117.55,0.010306016363060833
2010-03-01,1118.69,0.0010200885866404885
2010-03-02,1134.64,0.014257747901563533
2010-03-03,1140.07,0.004785658887400235
2010-03-04,1131.96,-0.007113598287824319
2010-03-05,1134.61,0.002341072122689747
2010-03-08,1123.45,-0.009835978882611562
2010-03-09,1121.62,-0.0016289109439673322
2010-03-10,1108.38,-0.01180435441593386
2010-03-11,1109.64,0.001136794240242489
2010-03-12,1101.96,-0.0069211636206337745
2010-03-15,1108.67,0.006089150241388008
2010-03-16,1127.64,0.01711059197055942
2010-03-17,1120.39,-0.006429356886949789
2010-03-18,1127.24,0.006113942466462463
2010-03-19,1106.77,-0.018159398176076147
2010-03-22,1102.07,-0.004246591432727653
2010-03-23,1105.49,0.003103251154645381
2010-03-24,1086.74,-0.016960804711033117
2010-03-25,1090.42,0.0033862745458896892
2010-03-26,1107.1,0.015296858091377485
2010-03-29,1109.91,0.0025381627675911123
2010-03-30,1103.76,-0.005540989809984631
2010-03-31,1113.2,0.008552583895049759
2010-04-01,1126.8,0.01221703197987778
2010-04-05,1131.79,0.010752400089305558
2010-04-06,1134.41,0.0023149170782565953
2010-04-07,1149.53,0.013328514381925283
2010-04-08,1150.82,0.0011221977677833284
2010-04-09,1161.6,0.0093672337985089
2010-04-12,1156.16,-0.00468319559228636
2010-04-13,1150.9,-0.004549543315804039
2010-04-14,1155.46,0.003962116604396604
2010-04-15,1159.36,0.0033752791096186563
2010-04-16,1137.3,-0.019027739442450953
2010-04-19,1135.76,-0.0013540842345907134
2010-04-20,1140.56,0.004226244981333949
2010-04-21,1146.8,0.005470996703373698
2010-04-22,1141.47,-0.004647715381932316
2010-04-23,1157.6,0.01413090138155182
2010-04-26,1153.9,-0.0031962681409811733
2010-04-27,1168.15,0.012349423693561068
2010-04-28,1165.57,-0.002208620468261868
2010-04-29,1167.14,0.0013469804473349445
2010-04-30,1179.2,0.010332950631458004
2010-05-03,1182.31,0.0026373812754409975
2010-05-04,1171.09,-0.009489896896752947
2010-05-05,1175.28,0.0035778633580680896
2010-05-06,1208.41,0.028189027295623337
2010-05-07,1208.5,7.447803311788626e-05
2010-05-10,1202.91,-0.004625568887050013
2010-05-11,1232.66,0.02473169231280803
2010-05-12,1239.1,0.0052244739019680075
2010-05-13,1232.88,-0.005019772415462698
2010-05-14,1232.6,-0.0002271105054832967
2010-05-17,1222.41,-0.008267077721888505
2010-05-18,1224.9,0.002036959776179792
2010-05-19,1193.67,-0.025495958853783973
2010-05-20,1182.59,-0.009282297452394839
2010-05-21,1177.11,-0.004633896785868341
2010-05-24,1191.82,0.012496708039180682
2010-05-25,1204.03,0.010244835629541482
2010-05-26,1211.5,0.006204164348064367
2010-05-27,1212.7,0.0009905076351630626
2010-05-28,1214.5,0.0014842912509276385
2010-06-01,1225.62,0.007786868396168156
2010-06-02,1223.61,-0.0016399862926518294
2010-06-03,1206.8,-0.013738037446571982
2010-06-04,1219.83,0.010797149486244662
2010-06-07,1240.4,0.01686300550076658
2010-06-08,1236.82,-0.002886165752983061
2010-06-09,1233.6,-0.0026034507850778432
2010-06-10,1216.67,-0.013724059662775456
2010-06-11,1226.3,0.007915046808090853
2010-06-14,1221.52,-0.0038979042648618067
2010-06-15,1234.43,0.010568799528456463
2010-06-16,1229.21,-0.0042286723427007455
2010-06-17,1245.24,0.013040896185354756
2010-06-18,1256.62,0.009138800552503934
2010-06-21,1233.59,-0.01832694052299022
2010-06-22,1239.9,0.005115151711670984
2010-06-23,1237.2,-0.0021775949673361605
2010-06-24,1243.22,0.0048658260588425595
2010-06-25,1255.7,0.010038448544907652
2010-06-28,1238.81,-0.013450664967747161
2010-06-29,1240.5,0.0013642124296704417
2010-06-30,1242.58,0.001676743248689938
2010-07-01,1198.9,-0.03515266622672164
2010-07-02,1211.62,0.010609725581783191
2010-07-06,1192.6,-0.013768864998966346
2010-07-07,1202.8,0.008552741908435468
2010-07-08,1198.09,-0.003915862986365148
2010-07-09,1211.35,0.011067615955395738
2010-07-12,1197.3,-0.011598629628100876
2010-07-13,1212.21,0.01245301929341025
2010-07-14,1208.5,-0.003060525816483972
2010-07-15,1208.38,-9.929664873797872e-05
2010-07-16,1192.95,-0.012769162018570368
2010-07-19,1182.86,-0.008458024225659222
2010-07-20,1191.97,0.0077016722181830755
2010-07-21,1185.09,-0.005771957347919909
2010-07-22,1194.8,0.008193470538102599
2010-07-23,1189.32,-0.0045865416806160075
2010-07-26,1183.36,-0.005011266942454573
2010-07-27,1161.54,-0.01843902109248241
2010-07-28,1163.46,0.0016529779430756175
2010-07-29,1168.4,0.004245956027710607
2010-07-30,1180.9,0.010698390961999316
2010-08-02,1182.62,0.0014565162164448253
2010-08-03,1186.08,0.002925707327797733
2010-08-04,1194.78,0.007335087009308072
2010-08-05,1195.03,0.00020924354274431956
2010-08-06,1205.17,0.008485142632402631
2010-08-09,1201.33,-0.0031862724760823857
2010-08-10,1204.39,0.002547176878959334
2010-08-11,1198.3,-0.005056501631531485
2010-08-12,1214.13,0.013210381373612856
2010-08-13,1215.37,0.0010213074382476872
2010-08-16,1225.04,0.007956424792450179
2010-08-17,1225.05,8.162998759164708e-06
2010-08-18,1229.44,0.0035835272029713927
2010-08-19,1231.92,0.0020171785528371178
2010-08-20,1227.73,-0.003401194882784675
2010-08-23,1225.75,-0.0016127324411718824
2010-08-24,1230.21,0.003638588619212735
2010-08-25,1240.08,0.008023020459921426
2010-08-26,1237.63,-0.0019756789884521897
2010-08-27,1237.88,0.00020199898192507781
2010-08-30,1236.94,-0.000759362781529771
2010-08-31,1247.21,0.008302747101718744
2010-09-01,1244.18,-0.0024294224709551226
2010-09-02,1251.15,0.005602083299844018
2010-09-03,1247.0,-0.0033169484074652145
2010-09-07,1255.54,0.004399859204505363
2010-09-08,1255.09,-0.0003584115201427096
2010-09-09,1243.78,-0.009011305962122185
2010-09-10,1246.2,0.001945681712199887
2010-09-13,1245.39,-0.000649975926817481
2010-09-14,1268.22,0.018331606966492275
2010-09-15,1268.1,-9.462080711553078e-05
2010-09-16,1275.22,0.005614699156218039
2010-09-17,1274.36,-0.0006743934379951355
2010-09-20,1278.51,0.0032565366144574615
2010-09-21,1287.03,0.006664007321022014
2010-09-22,1291.28,0.0033021763284462047
2010-09-23,1292.32,0.0008054023914254582
2010-09-24,1296.5,0.003234493004828476
2010-09-27,1296.48,-1.5426147319641537e-05
2010-09-28,1308.89,0.009572072072072224
2010-09-29,1309.7,0.0006188449755135661
2010-09-30,1308.31,-0.001061311750782723
2010-10-01,1318.96,0.008140272565370754
2010-10-04,1315.07,-0.0029492933826652523
2010-10-05,1340.61,0.01942101941341523
2010-10-06,1348.93,0.0062061300452780355
2010-10-07,1333.74,-0.01126077706033679
2010-10-08,1347.21,0.010099419676998567
2010-10-11,1353.77,0.004869322525812514
2010-10-12,1350.54,-0.002385929663089037
2010-10-13,1372.12,0.01597879366771804
2010-10-14,1381.01,0.006479025158149465
2010-10-15,1368.6,-0.008986176783658428
2010-10-18,1368.56,-2.9226947245386548e-05
2010-10-19,1332.02,-0.026699596656339475
2010-10-20,1346.04,0.010525367486974746
2010-10-21,1325.62,-0.015170425841728341
2010-10-22,1328.08,0.001855735429459493
2010-10-25,1339.58,0.008659116920667342
2010-10-26,1340.31,0.0005449469236626925
2010-10-27,1325.14,-0.011318277114995667
2010-10-28,1343.74,0.01403625277329179
2010-10-29,1358.11,0.010694033071873887
2010-11-01,1353.77,-0.003195617438940812
2010-11-02,1357.22,0.0025484388042282813
2010-11-03,1348.78,-0.0062185938904525395
2010-11-04,1392.24,0.03222171147259001
2010-11-05,1393.5,0.0009050163764867669
2010-11-08,1409.34,0.011367061356297059
2010-11-09,1392.94,-0.011636652617537213
2010-11-10,1404.08,0.007997472970838526
2010-11-11,1408.72,0.003304655005412771
2010-11-12,1368.68,-0.028422965528990818
2010-11-15,1360.41,-0.006042318145950798
2010-11-16,1339.82,-0.015135143081865143
2010-11-17,1337.09,-0.002037587138570829
2010-11-18,1353.15,0.012011158560755186
2010-11-19,1353.33,0.00013302294645822776
2010-11-22,1366.7,0.009879334678164264
2010-11-23,1376.52,0.00718519060510725
2010-11-24,1373.59,-0.0021285560689274785
2010-11-26,1363.62,-0.008492692503453858
2010-11-29,1366.2,0.0018920227042724669
2010-11-30,1385.83,0.014368320890060016
2010-12-01,1387.57,0.0012555652569219422
2010-12-02,1384.94,-0.001895399871718051
2010-12-03,1413.45,0.020585729345675707
2010-12-06,1423.41,0.0070465881354133675
2010-12-07,1401.79,-0.015188877414097246
2010-12-08,1381.68,-0.014345943400937311
2010-12-09,1386.75,0.0036694458919575013
2010-12-10,1386.21,-0.0003893996755002238
2010-12-13,1393.9,0.005547500018034723
2010-12-14,1395.87,0.0014133008106749223
2010-12-15,1380.58,-0.01095374211065503
2010-12-16,1369.87,-0.007757609120804365
2010-12-17,1374.36,0.0032776832838152803
2010-12-20,1384.85,0.007632643557728747
2010-12-21,1385.3,0.0003249449398852189
2010-12-22,1385.11,-0.000137154406987694
2010-12-23,1379.73,-0.0038841680444151594
2010-12-27,1383.34,-0.00029629629629635
2010-12-28,1405.64,0.01612040423901595
2010-12-29,1411.33,0.004047978145186315
2010-12-30,1404.41,-0.0049031764364109165
2010-12-31,1420.68,0.011584936022956294
2011-01-03,1414.46,-0.004378185094461862
2011-01-04,1380.09,-0.024299025776621574
2011-01-05,1377.86,-0.0016158366483345343
2011-01-06,1371.21,-0.004826324880611854
2011-01-07,1368.57,-0.0019253068457786293
2011-01-10,1375.32,0.004932155461540244
2011-01-11,1381.18,0.004260826571270693
2011-01-12,1387.47,0.004554076948696029
2011-01-13,1373.21,-0.010277699698011511
2011-01-14,1359.38,-0.010071292810276633
2011-01-18,1367.91,0.003852758575139781
2011-01-19,1369.59,0.0012281509748446329
2011-01-20,1345.73,-0.017421272059521375
2011-01-21,1342.47,-0.0024224770199073875
2011-01-24,1334.12,-0.0062198782840585665
2011-01-25,1332.09,-0.001521602254669685
2011-01-26,1345.37,0.009969296368864011
2011-01-27,1313.52,-0.023673784906754203
2011-01-28,1335.43,0.01668037030269809
2011-01-31,1332.47,-0.0022165145309002154
2011-02-01,1341.1,0.0064766936591442725
2011-02-02,1334.94,-0.0045932443516515375
2011-02-03,1354.13,0.01437517791061782
2011-02-04,1348.97,-0.003810564716829279
2011-02-07,1350.9,0.0014307212169284433
2011-02-08,1363.49,0.009319712784069845
2011-02-09,1363.3,-0.0001393482900498011
2011-02-10,1363.53,0.000168708281376162
2011-02-11,1356.08,-0.00546375950657485
2011-02-14,1361.51,0.00400418854344875
2011-02-15,1373.51,0.008813743564130894
2011-02-16,1374.05,0.0003931533079482019
2011-02-17,1383.84,0.007124922673847456
2011-02-18,1387.48,0.002630361891548194
2011-02-22,1398.88,-0.005453058902989527
2011-02-23,1411.36,0.008921422852567584
2011-02-24,1402.01,-0.006624815780523652
2011-02-25,1408.03,0.004293835279348901
2011-02-28,1410.92,0.0020525130856587914
2011-03-01,1433.1,0.015720239276500347
2011-03-02,1433.7,0.0004186728072013146
2011-03-03,1415.66,-0.012582827648740968
2011-03-04,1427.93,0.008667335377138485
2011-03-07,1431.72,0.002654191732087696
2011-03-08,1428.61,-0.0021722124437739687
2011-03-09,1430.64,0.0014209616340359332
2011-03-10,1411.5,-0.013378627747022365
2011-03-11,1416.96,0.0038682252922424
2011-03-14,1426.1,0.0064504290876241654
2011-03-15,1395.33,-0.021576327045789157
2011-03-16,1398.52,0.0022861975303334336
2011-03-17,1403.55,0.0035966593255727375
2011-03-18,1418.32,0.01052331587759614
2011-03-21,1427.49,0.006465395679395414
2011-03-22,1427.51,1.4010606028680428e-05
2011-03-23,1437.03,0.006668955033589885
2011-03-24,1430.09,-0.0048294050924476695
2011-03-25,1429.36,-0.0005104573838010662
2011-03-28,1419.94,-0.00659036212010955
2011-03-29,1418.18,-0.001239488992492599
2011-03-30,1422.56,0.0030884654980325443
2011-03-31,1431.89,0.006558598582836694
2011-04-01,1428.31,-0.002500192053858985
2011-04-04,1433.57,0.0036826739293289723
2011-04-05,1455.82,0.015520693094861038
2011-04-06,1459.45,0.002493440123092272
2011-04-07,1457.9,-0.0010620439206550092
2011-04-08,1474.5,0.01138624048288639
2011-04-11,1462.86,-0.007894201424211711
2011-04-12,1452.67,-0.0069658067074086505
2011-04-13,1456.98,0.0029669505118161688
2011-04-14,1473.86,0.011585608587626472
2011-04-15,1486.36,0.00848113117935223
2011-04-18,1494.96,0.005785946876934345
2011-04-19,1496.04,0.0007224273559158778
2011-04-20,1502.03,0.004003903638940098
2011-04-21,1504.57,0.001691044786056084
2011-04-25,1506.66,-0.00013272633157679348
2011-04-26,1505.98,-0.0004513294306612847
2011-04-27,1526.82,0.013838165181476514
2011-04-28,1535.86,0.005920802714137752
2011-04-29,1563.15,0.017768546612321634
2011-05-02,1545.14,-0.011521607011483193
2011-05-03,1535.52,-0.006225973050985711
2011-05-04,1515.88,-0.012790455350630281
2011-05-05,1473.93,-0.027673694487690303
2011-05-06,1495.13,0.014383315354189241
2011-05-09,1513.3,0.012152789389551222
2011-05-10,1515.8,0.0016520187669331055
2011-05-11,1501.01,-0.009757223908167245
2011-05-12,1505.54,0.0030179679016129057
2011-05-13,1494.73,-0.007180147986768803
2011-05-16,1489.17,-0.0037197353368166874
2011-05-17,1486.5,-0.0017929450633574762
2011-05-18,1496.7,0.0068617558022199265
2011-05-19,1493.4,-0.002204850671477243
2011-05-20,1511.55,0.012153475291281524
2011-05-23,1516.76,0.003446793027025219
2011-05-24,1526.16,0.006197420818059518
2011-05-25,1525.06,-0.0007207632227290706
2011-05-26,1518.73,-0.004150656367618244
2011-05-27,1535.98,0.01135817426402319
2011-05-31,1535.47,-0.001092931724295032
2011-06-01,1539.49,0.0026180908777118095
2011-06-02,1533.31,-0.004014316429466924
2011-06-03,1541.72,0.005484866074048966
2011-06-06,1544.49,0.0017966946008354245
2011-06-07,1543.96,-0.00034315534577755713
2011-06-08,1537.33,-0.004294152698256504
2011-06-09,1543.84,0.0042346145590081985
2011-06-10,1530.93,-0.00836226551974284
2011-06-13,1515.59,-0.010020053170295307
2011-06-14,1523.65,0.005318060953160231
2011-06-15,1530.65,0.00459423095855338
2011-06-16,1529.44,-0.0007905138339920903
2011-06-17,1539.03,0.006270268856575001
2011-06-20,1540.36,0.0008641806852367484
2011-06-21,1545.98,0.003648497753771851
2011-06-22,1548.81,0.0018305540822003419
2011-06-23,1521.01,-0.017949264273861787
2011-06-24,1502.14,-0.0124062300708081
2011-06-27,1497.61,-0.0030156976047507333
2011-06-28,1501.01,0.0022702839858175228
2011-06-29,1512.04,0.007348385420483439
2011-06-30,1499.93,-0.008009047379698875
2011-07-01,1487.41,-0.008347056195955771
2011-07-05,1515.57,0.012330423282190361
2011-07-06,1528.71,0.00867000534452389
2011-07-07,1532.18,0.0022698876830791193
2011-07-08,1543.83,0.007603545275359114
2011-07-11,1553.29,0.006127617678112207
2011-07-12,1567.5,0.009148323880279863
2011-07-13,1582.08,0.009301435406698477
2011-07-14,1587.15,0.003204641990291357
2011-07-15,1593.23,0.003830765838137573
2011-07-18,1604.48,0.007061127395291411
2011-07-19,1588.05,-0.010240077782209811
2011-07-20,1600.33,0.007732754006485987
2011-07-21,1590.58,-0.006092493423231482
2011-07-22,1600.78,0.006412755095625444
2011-07-25,1613.89,0.00818975749322215
2011-07-26,1619.0,0.003166262880369697
2011-07-27,1613.31,-0.0035145151327981017
2011-07-28,1615.84,0.0015682044988254429
2011-07-29,1626.77,0.006764283592434861
2011-08-01,1619.29,-0.0045980685653165265
2011-08-02,1659.23,0.024665131014209862
2011-08-03,1661.68,0.0014765885380567667
2011-08-04,1647.17,-0.008732126522555506
2011-08-05,1663.42,0.009865405513699299
2011-08-08,1718.17,0.03291411669933031
2011-08-09,1740.37,0.012920723793338196
2011-08-10,1792.86,0.030160253279475135
2011-08-11,1763.7,-0.016264515913121946
2011-08-12,1746.43,-0.009791914724726403
2011-08-15,1765.8,0.011091197471412961
2011-08-16,1784.91,0.010822290180088512
2011-08-17,1790.73,0.0032606686051397382
2011-08-18,1823.5,0.01829979952309957
2011-08-19,1851.68,0.015453797641897582
2011-08-22,1896.66,0.024291454246954114
2011-08-23,1828.61,-0.03587886073413271
2011-08-24,1758.96,-0.03808904030930593
2011-08-25,1774.2,0.008664210669941275
2011-08-26,1827.05,0.02978807349791457
2011-08-29,1788.01,-0.021367778659587833
2011-08-30,1835.2,0.026392469840772703
2011-08-31,1825.69,-0.005181996512641618
2011-09-01,1825.83,7.668333616317469e-05
2011-09-02,1882.36,0.030961261453694933
2011-09-06,1874.87,-0.013537830158897202
2011-09-07,1817.17,-0.0307754670990521
2011-09-08,1869.82,0.02897362382165669
2011-09-09,1855.17,-0.007834978768009648
2011-09-12,1814.8,-0.02176080898246524
2011-09-13,1833.31,0.010199471016089978
2011-09-14,1819.33,-0.007625551597929436
2011-09-15,1788.29,-0.017061225835884652
2011-09-16,1811.32,0.01287822444905462
2011-09-19,1778.45,-0.01814698672791104
2011-09-20,1803.29,0.013967218645449586
2011-09-21,1781.82,-0.011906016225898264
2011-09-22,1740.2,-0.023358139430469937
2011-09-23,1656.1,-0.048327778416274114
2011-09-26,1626.35,-0.0179638910693799
2011-09-27,1649.92,0.014492575398899588
2011-09-28,1608.47,-0.025122430178432964
2011-09-29,1614.59,0.0038048580327889603
2011-09-30,1623.37,0.005437913030552632
2011-10-03,1658.28,0.02150464773896288
2011-10-04,1623.43,-0.02101575126034194
2011-10-05,1640.54,0.010539413464085268
2011-10-06,1651.01,0.006382044936423359
2011-10-07,1637.57,-0.008140471590117548
2011-10-10,1676.31,0.02365700397540249
2011-10-11,1661.68,-0.00872750266955391
2011-10-12,1675.8,0.0084974242934861
2011-10-13,1667.62,-0.004881250745912391
2011-10-14,1680.32,0.007615643851716758
2011-10-17,1670.13,-0.0060643210816986315
2011-10-18,1657.55,-0.007532347781310511
2011-10-19,1640.29,-0.01041295888510152
2011-10-20,1620.58,-0.01201616787275428
2011-10-21,1641.78,0.013081736168532254
2011-10-24,1653.23,0.00697413782601819
2011-10-25,1704.72,0.03114509172952351
2011-10-26,1724.39,0.011538551785630569
2011-10-27,1744.54,0.011685291610366466
2011-10-28,1742.93,-0.0009228793836769666
2011-10-31,1714.68,-0.016208338831737334
2011-11-01,1719.48,0.0027993561480859075
2011-11-02,1737.99,0.010764882406308907
2011-11-03,1763.48,0.014666367470468789
2011-11-04,1754.02,-0.00536439313176218
2011-11-07,1794.6,0.023135426049873953
2011-11-08,1786.15,-0.004708570154909109
2011-11-09,1769.54,-0.00929933096324509
2011-11-10,1758.07,-0.00648191055302505
2011-11-11,1787.88,0.016956093898422786
2011-11-14,1779.83,-0.004502539320312415
2011-11-15,1780.42,0.00033149233353757523
2011-11-16,1763.03,-0.009767358263780501
2011-11-17,1721.31,-0.023663806061156145
2011-11-18,1723.17,0.0010805723547764323
2011-11-21,1677.03,-0.026776232176744075
2011-11-22,1699.52,0.013410612809550138
2011-11-23,1691.79,-0.00454834306157037
2011-11-25,1680.23,-0.008292608069504381
2011-11-28,1712.07,0.018949786636353272
2011-11-29,1715.16,0.0018048327463247027
2011-11-30,1745.94,0.017945847617715005
2011-12-01,1744.33,-0.0009221393633229713
2011-12-02,1746.08,0.001003250531722788
2011-12-05,1722.56,-0.01347017318794097
2011-12-06,1728.04,0.0031813115363179545
2011-12-07,1741.55,0.007818106062359664
2011-12-08,1707.94,-0.019298900404811747
2011-12-09,1710.67,0.0015984168062110893
2011-12-12,1666.02,-0.026100884448783224
2011-12-13,1631.01,-0.021014153491554666
2011-12-14,1573.67,-0.03515613025058084
2011-12-15,1569.77,-0.002478283248711688
2011-12-16,1598.45,0.018270192448575306
2011-12-19,1593.66,-0.002996653007601102
2011-12-20,1614.94,0.013352910909478766
2011-12-21,1614.92,-1.2384361028905388e-05
2011-12-22,1605.72,-0.005696876625467584
2011-12-23,1606.46,0.00046085245248228546
2011-12-27,1593.0,-0.008650196029622359
2011-12-28,1556.14,-0.023138731952291214
2011-12-29,1545.01,-0.007152312773915037
2011-12-30,1563.48,0.011954615180484351
2012-01-03,1603.4,0.023875965032151836
2012-01-04,1611.46,0.005026818011724998
2012-01-05,1622.16,0.006639941419582351
2012-01-06,1616.31,-0.0036063027075011744
2012-01-09,1611.06,-0.003248139280212281
2012-01-10,1632.1,0.013059724653333715
2012-01-11,1641.61,0.005826848845046362
2012-01-12,1649.69,0.0049219973075214085
2012-01-13,1638.68,-0.006673981172220178
2012-01-17,1651.9,0.0048848144926303405
2012-01-18,1659.47,0.004582601852412438
2012-01-19,1658.19,-0.0007713306055547875
2012-01-20,1665.94,0.004673770798280019
2012-01-23,1676.43,0.006296745380986124
2012-01-24,1665.45,-0.006549632254254534
2012-01-25,1710.12,0.02682157975321986
2012-01-26,1720.2,0.005894323205389185
2012-01-27,1738.32,0.01053365887687474
2012-01-30,1729.42,-0.005119885866813889
2012-01-31,1737.91,0.004909160296515669
2012-02-01,1743.42,0.003170474880747509
2012-02-02,1758.95,0.008907778963187285
2012-02-03,1725.52,-0.01900565678387678
2012-02-06,1719.82,-0.003303352033010354
2012-02-07,1744.77,0.014507332162668307
2012-02-08,1732.63,-0.006957937149309035
2012-02-09,1729.23,-0.001962334716587022
2012-02-10,1721.43,-0.004510678163113013
2012-02-13,1721.89,0.0002672196952533401
2012-02-14,1719.82,-0.0012021673858377824
2012-02-15,1727.78,0.0046283913432800805
2012-02-16,1727.92,8.102883468974476e-05
2012-02-17,1722.93,-0.0028878651789434606
2012-02-21,1758.8,0.01352480508030185
2012-02-22,1775.92,0.009733909483738978
2012-02-23,1780.34,0.002488850849137192
2012-02-24,1771.82,-0.004785602750036477
2012-02-27,1767.23,-0.0025905566028151528
2012-02-28,1783.83,0.009393231214952058
2012-02-29,1696.52,-0.04894524702466041
2012-03-01,1717.84,0.012566901657510732
2012-03-02,1711.78,-0.0035276859311693665
2012-03-05,1706.11,-0.0033123415392165567
2012-03-06,1673.98,-0.018832314446313503
2012-03-07,1684.57,0.006326240456875132
2012-03-08,1699.54,0.008886540778952456
2012-03-09,1713.47,0.008196335479011996
2012-03-12,1700.96,-0.007300974046817288
2012-03-13,1673.51,-0.0161379456307027
2012-03-14,1644.29,-0.017460307975452838
2012-03-15,1657.95,0.008307536991649878
2012-03-16,1659.39,0.0008685424771555095
2012-03-19,1664.31,0.00296494494965005
2012-03-20,1650.4,-0.008357817954587676
2012-03-21,1650.05,-0.0002120698012604283
2012-03-22,1645.57,-0.0027150692403260512
2012-03-23,1660.57,0.009115382511834857
2012-03-26,1689.82,0.017614433598101886
2012-03-27,1680.25,-0.005663325087879145
2012-03-28,1663.28,-0.010099687546496039
2012-03-29,1661.14,-0.0012866144004616276
2012-03-30,1667.92,0.004081534367964101
2012-04-02,1677.36,0.005659743872607592
2012-04-03,1645.64,-0.018910669146754322
2012-04-04,1620.38,-0.015349651199533354
2012-04-05,1630.95,0.006523161233784602
2012-04-09,1639.9,2.4392326174238477e-05
2012-04-10,1659.59,0.012006829684736875
2012-04-11,1658.52,-0.0006447375556613011
2012-04-12,1675.52,0.010250102501025093
2012-04-13,1657.8,-0.010575821237585936
2012-04-16,1651.48,-0.0038122813367112984
